name x y confidence
sample_2007.JPEG 0.133213 0.670696 0.994167
sample_2008.JPEG -0.00327905 -0.00334954 -0.00418831
sample_2009.JPEG 0.491705 0.947366 0.992782
sample_201.JPEG -0.00319041 -0.00315399 -0.00420711
sample_2010.JPEG 0.737934 0.869046 0.992092
sample_2011.JPEG 0.850146 0.0454734 0.990605
sample_2012.JPEG -0.0033211 -0.00349967 -0.00435589
sample_2013.JPEG 0.0513032 0.0489518 0.104287
sample_2014.JPEG 0.413977 0.213115 0.989978
sample_2015.JPEG 0.446885 0.805787 0.996292
sample_2016.JPEG -0.00340762 -0.00302279 -0.00448004
sample_2017.JPEG 0.334004 0.354312 0.994317
sample_2018.JPEG -0.00315857 -0.00353725 -0.0043046
sample_2019.JPEG -0.00309334 -0.00369926 -0.00406393
sample_202.JPEG 0.302702 0.894159 0.991375
sample_2020.JPEG 0.517432 0.729142 0.994985
sample_2021.JPEG -0.00325456 -0.00295098 -0.0044145
sample_2022.JPEG -0.00307999 -0.00357314 -0.00403379
sample_2023.JPEG -0.00343337 -0.00347623 -0.00461927
sample_2024.JPEG -0.00332779 -0.00292289 -0.00452715
sample_2025.JPEG 0.438378 0.430494 0.992664
sample_2026.JPEG -0.00312469 -0.00384808 -0.00425933
sample_2027.JPEG 0.848575 0.637529 0.990445
sample_2028.JPEG 0.513538 0.567439 0.995454
sample_2029.JPEG 0.16175 0.0801149 0.992176
sample_203.JPEG 0.32603 0.154321 0.990974
sample_2030.JPEG 0.518398 0.771343 0.998862
sample_2031.JPEG -0.00316514 -0.00402563 -0.00438726
sample_2032.JPEG -0.00321591 -0.00377825 -0.00443385
sample_2033.JPEG 0.237825 0.15894 0.99304
sample_2034.JPEG -0.00327718 -0.00349523 -0.00420927
sample_2035.JPEG -0.00317975 -0.00354619 -0.0043495
sample_2036.JPEG -0.00326507 -0.00299972 -0.00454259
sample_2037.JPEG 0.41862 0.180994 0.990673
sample_2038.JPEG 0.517754 0.843301 0.99163
sample_2039.JPEG 0.303577 0.109263 0.985177
sample_204.JPEG 0.123055 0.245068 0.374226
sample_2040.JPEG -0.00311897 -0.00355103 -0.0041825
sample_2041.JPEG -0.00313693 -0.00383972 -0.0042679
sample_2042.JPEG 0.152175 0.467406 1.00239
sample_2043.JPEG -0.00311209 -0.00374975 -0.00437302
sample_2044.JPEG -0.00333214 -0.00324178 -0.00438819
sample_2045.JPEG -0.00306964 -0.00369384 -0.00401298
sample_2046.JPEG -0.00314851 -0.00357715 -0.00426245
sample_2047.JPEG -0.00313843 -0.00378178 -0.00443863
sample_2048.JPEG 0.698444 0.313083 0.990901
sample_2049.JPEG 0.253206 0.0617664 0.993341
sample_205.JPEG 0.673872 0.803607 0.987884
sample_2050.JPEG -0.00313862 -0.00360069 -0.00446238
sample_2051.JPEG -0.00340175 -0.00367884 -0.00463761
sample_2052.JPEG 0.386621 0.651669 0.996285
sample_2053.JPEG -0.00323544 -0.00361102 -0.00429298
sample_2054.JPEG 0.400003 0.859382 0.993627
sample_2055.JPEG -0.00320871 -0.00357497 -0.00408312
sample_2056.JPEG 0.783421 0.572849 0.991929
sample_2057.JPEG 0.799931 0.181318 0.993815
sample_2058.JPEG 0.691572 0.0611517 0.991336
sample_2059.JPEG -0.00335403 -0.00248047 -0.00466288
sample_206.JPEG -0.00310258 -0.00331286 -0.00392329
sample_2060.JPEG -0.00299708 -0.00331273 -0.00418926
sample_2061.JPEG -0.00327698 -0.00307562 -0.0043182
sample_2062.JPEG -0.00313646 -0.00355843 -0.00421955
sample_2063.JPEG 0.359006 0.57149 0.993634
sample_2064.JPEG 0.813138 0.522579 0.987692
sample_2065.JPEG -0.00314118 -0.00301781 -0.00422038
sample_2066.JPEG -0.00314162 -0.00384175 -0.00427784
sample_2067.JPEG 0.429142 0.639351 0.990911
sample_2068.JPEG -0.00328253 -0.00366288 -0.00452859
sample_2069.JPEG -0.00337392 -0.00337515 -0.00442293
sample_207.JPEG -0.00314473 -0.00369045 -0.00430262
sample_2070.JPEG -0.00320184 -0.00356566 -0.00430237
sample_2071.JPEG 0.731827 0.270419 0.992084
sample_2072.JPEG 0.636029 0.112108 0.993095
sample_2073.JPEG -0.00309402 -0.00314366 -0.00415839
sample_2074.JPEG 0.706837 0.268376 0.993724
sample_2075.JPEG 0.261109 0.442121 0.996262
sample_2076.JPEG -0.0032924 -0.00329477 -0.00447133
sample_2077.JPEG 0.306743 0.643659 0.99422
sample_2078.JPEG -0.0031999 -0.00337315 -0.00426748
sample_2079.JPEG -0.00312956 -0.00329756 -0.00467813
sample_208.JPEG 0.441989 0.644364 0.992872
sample_2080.JPEG 0.152815 0.934756 0.988918
sample_2081.JPEG -0.00326578 -0.00344324 -0.00456751
sample_2082.JPEG -0.00328279 -0.00348353 -0.00417125
sample_2083.JPEG 0.704831 0.314633 0.994082
sample_2084.JPEG -0.00315228 -0.00356513 -0.00425307
sample_2085.JPEG -0.0031778 -0.00355897 -0.00436272
sample_2086.JPEG 0.205489 0.949968 0.987619
sample_2087.JPEG -0.00333242 -0.0034056 -0.0041204
sample_2088.JPEG -0.00326322 -0.00351987 -0.00414126
sample_2089.JPEG 0.59131 0.405233 0.990139
sample_209.JPEG -0.00317034 -0.00327313 -0.00456295
sample_2090.JPEG -0.00323374 -0.00342986 -0.00449956
sample_2091.JPEG -0.00312589 -0.00383494 -0.0042445
sample_2092.JPEG -0.0032462 -0.00354545 -0.00445315
sample_2093.JPEG -0.0031368 -0.00325892 -0.00438322
sample_2094.JPEG 0.514315 0.697369 0.99564
sample_2095.JPEG -0.00339024 -0.00310285 -0.00433063
sample_2096.JPEG -0.00321851 -0.00352483 -0.00441061
sample_2097.JPEG 0.580591 0.626335 0.997304
sample_2098.JPEG 0.273918 0.939909 0.987027
sample_2099.JPEG 0.326221 0.0625315 0.990338
sample_21.JPEG -0.00321553 -0.0037781 -0.00443304
sample_210.JPEG 0.836009 0.516556 0.987785
sample_2100.JPEG -0.00316133 -0.00355077 -0.00415387
sample_2101.JPEG 0.632361 0.351269 0.990274
sample_2102.JPEG 0.832698 0.413288 0.990487
sample_2103.JPEG -0.00300273 -0.00309088 -0.00435041
sample_2104.JPEG -0.00314884 -0.00369222 -0.00431136
sample_2105.JPEG -0.00308675 -0.00351248 -0.00416798
sample_2106.JPEG 0.295757 0.600096 0.995051
sample_2107.JPEG -0.00323755 -0.00301624 -0.00434795
sample_2108.JPEG -0.00324813 -0.0036116 -0.00455701
sample_2109.JPEG 0.186481 0.445174 1.00431
sample_211.JPEG 0.275195 0.432309 0.99771
sample_2110.JPEG -0.00326416 -0.00371327 -0.00453342
sample_2111.JPEG -0.00315063 -0.00353264 -0.00411392
sample_2112.JPEG 0.344071 0.597308 0.994606
sample_2113.JPEG -0.00325277 -0.00346903 -0.00481599
sample_2114.JPEG -0.00318834 -0.00362447 -0.00436169
sample_2115.JPEG -0.00336651 -0.00353962 -0.00443834
sample_2116.JPEG -0.00333744 -0.00338335 -0.00462877
sample_2117.JPEG -0.00315377 -0.00353396 -0.00412055
sample_2118.JPEG -0.00327291 -0.00307149 -0.00447777
sample_2119.JPEG 0.22808 0.390674 0.997236
sample_212.JPEG 0.711005 0.18867 0.994564
sample_2120.JPEG 0.681624 0.710374 0.993388
sample_2121.JPEG 0.533477 0.281611 0.993597
sample_2122.JPEG 0.341725 0.603894 0.994684
sample_2123.JPEG 0.700255 0.768368 0.992905
sample_2124.JPEG 0.208467 0.323545 0.995253
sample_2125.JPEG -0.00324381 -0.00316972 -0.0041456
sample_2126.JPEG -0.00301462 -0.00326503 -0.00415155
sample_2127.JPEG 0.305853 0.300679 0.993063
sample_2128.JPEG 0.74687 0.469701 0.991229
sample_2129.JPEG -0.0031852 -0.00328163 -0.00416107
sample_213.JPEG -0.00313958 -0.00317522 -0.00441023
sample_2130.JPEG -0.0031422 -0.003842 -0.00427908
sample_2131.JPEG -0.00317783 -0.00342334 -0.00432543
sample_2132.JPEG -0.00321773 -0.0034904 -0.00444466
sample_2133.JPEG -0.00310534 -0.00343588 -0.00411746
sample_2134.JPEG 0.380623 0.227013 0.992085
sample_2135.JPEG -0.00318824 -0.00356339 -0.00438488
sample_2136.JPEG 0.843134 0.531917 0.986473
sample_2137.JPEG 0.606419 0.570902 0.993779
sample_2138.JPEG -0.00310917 -0.0038277 -0.00420905
sample_2139.JPEG -0.00313697 -0.00290598 -0.00405172
sample_214.JPEG 0.843491 0.491139 0.98796
sample_2140.JPEG -0.00317064 -0.00373122 -0.0043744
sample_2141.JPEG 0.522032 0.80619 0.99442
sample_2142.JPEG -0.00322011 -0.0036514 -0.00449185
sample_2143.JPEG 0.322465 0.563649 0.995036
sample_2144.JPEG 0.737485 0.580302 0.989267
sample_2145.JPEG 0.219273 0.054268 0.992365
sample_2146.JPEG 0.453199 0.41752 0.992484
sample_2147.JPEG 0.703686 0.589306 0.991769
sample_2148.JPEG 0.15424 0.0723819 0.993041
sample_2149.JPEG 0.519868 0.208849 0.990579
sample_215.JPEG -0.00318205 -0.00332314 -0.00439372
sample_2150.JPEG -0.00320252 -0.00288004 -0.00447868
sample_2151.JPEG 0.844068 0.583177 0.989865
sample_2152.JPEG 0.784009 0.180497 0.993291
sample_2153.JPEG 0.522191 0.292291 0.989284
sample_2154.JPEG -0.00298253 -0.00343461 -0.00438171
sample_2155.JPEG 0.863909 0.172881 0.99204
sample_2156.JPEG -0.00324592 -0.00332898 -0.00416357
sample_2157.JPEG -0.00313664 -0.00354157 -0.00427545
sample_2158.JPEG -0.00340826 -0.00344465 -0.00423757
sample_2159.JPEG -0.00312691 -0.00356799 -0.00421666
sample_216.JPEG -0.00308119 -0.00315693 -0.0043322
sample_2160.JPEG 0.864486 0.350061 0.991345
sample_2161.JPEG 0.360355 0.904167 0.994651
sample_2162.JPEG -0.00324687 -0.00332352 -0.00413379
sample_2163.JPEG 0.160956 0.634048 0.993623
sample_2164.JPEG -0.0030913 -0.0038336 -0.00418851
sample_2165.JPEG 0.798849 0.518053 0.986867
sample_2166.JPEG -0.00312566 -0.00384849 -0.00426139
sample_2167.JPEG 0.506746 0.600363 0.996746
sample_2168.JPEG 0.259228 0.517882 0.99784
sample_2169.JPEG -0.00319287 -0.00356533 -0.00439467
sample_217.JPEG 0.311365 0.371403 0.993843
sample_2170.JPEG -0.00322402 -0.00318767 -0.00439553
sample_2171.JPEG 0.37264 0.425301 0.992449
sample_2172.JPEG 0.298069 0.743172 0.994155
sample_2173.JPEG -0.00326897 -0.00334537 -0.00416708
sample_2174.JPEG 0.845968 0.551164 0.990898
sample_2175.JPEG 0.839386 0.81967 0.985473
sample_2176.JPEG 0.404418 0.339719 0.99039
sample_2177.JPEG -0.00317216 -0.00342096 -0.0043134
sample_2178.JPEG -0.00325217 -0.00329543 -0.00418351
sample_2179.JPEG 0.486418 0.0872717 0.99001
sample_218.JPEG -0.00315061 -0.00336436 -0.00429982
sample_2180.JPEG 0.19575 0.677459 0.996747
sample_2181.JPEG -0.0031633 -0.00377914 -0.00433847
sample_2182.JPEG -0.00322724 -0.00313282 -0.00435425
sample_2183.JPEG 0.192217 0.0247681 0.991762
sample_2184.JPEG -0.003178 -0.0038971 -0.00425665
sample_2185.JPEG -0.00298527 -0.00319507 -0.00404193
sample_2186.JPEG 0.1481 0.755358 0.996657
sample_2187.JPEG 0.237537 0.512021 0.995258
sample_2188.JPEG 0.740268 0.200071 0.995077
sample_2189.JPEG 0.418272 0.726581 0.99557
sample_219.JPEG -0.00319389 -0.00388533 -0.00446649
sample_2190.JPEG -0.00314984 -0.00301975 -0.00413743
sample_2191.JPEG 0.305539 0.0943771 0.990859
sample_2192.JPEG -0.00337336 -0.00339714 -0.00423919
sample_2193.JPEG -0.00312741 -0.00337048 -0.00408302
sample_2194.JPEG 0.766254 0.369724 0.991344
sample_2195.JPEG 0.379806 0.263601 0.990558
sample_2196.JPEG -0.00335766 -0.00323527 -0.00438879
sample_2197.JPEG 0.65687 0.0111077 0.994235
sample_2198.JPEG 0.770873 0.638928 0.992949
sample_2199.JPEG -0.00310202 -0.00306853 -0.00418426
sample_22.JPEG 0.393133 0.840977 0.993092
sample_220.JPEG 0.284023 0.505443 0.994677
sample_2200.JPEG 0.664435 0.315297 0.993523
sample_2201.JPEG -0.00325621 -0.00328354 -0.00417474
sample_2202.JPEG -0.00318529 -0.00336426 -0.00424375
sample_2203.JPEG 0.476798 0.628684 0.994478
sample_2204.JPEG 0.355567 0.669427 0.993134
sample_2205.JPEG -0.003189 -0.00322366 -0.00435903
sample_2206.JPEG 0.72314 0.285592 0.993824
sample_2207.JPEG 0.512515 0.16184 0.989375
sample_2208.JPEG 0.507545 0.140808 0.988502
sample_2209.JPEG -0.00312578 -0.00356751 -0.00421429
sample_221.JPEG -0.00311301 -0.00384302 -0.00423455
sample_2210.JPEG -0.00302156 -0.00378918 -0.00425141
sample_2211.JPEG -0.00320287 -0.00356957 -0.00441588
sample_2212.JPEG -0.0031414 -0.00342168 -0.00426557
sample_2213.JPEG 0.709109 0.638551 0.991996
sample_2214.JPEG 0.170222 0.750462 0.996983
sample_2215.JPEG -0.00322638 -0.00365676 -0.00437811
sample_2216.JPEG 0.469854 0.748744 0.997073
sample_2217.JPEG 0.334976 0.663 0.993231
sample_2218.JPEG 0.42186 0.660272 0.99264
sample_2219.JPEG 0.288201 0.654643 0.993186
sample_222.JPEG -0.00293192 -0.00371261 -0.00417004
sample_2220.JPEG 0.556885 0.225443 0.989314
sample_2221.JPEG -0.00317807 -0.00343176 -0.00439281
sample_2222.JPEG 0.330887 0.509733 0.994831
sample_2223.JPEG 0.764573 0.060188 0.990904
sample_2224.JPEG 0.429007 0.00548484 0.987483
sample_2225.JPEG -0.00331983 -0.00320361 -0.00431008
sample_2226.JPEG -0.0031368 -0.00385332 -0.004285
sample_2227.JPEG 0.389181 0.462569 0.994486
sample_2228.JPEG -0.00329865 -0.00352198 -0.00446629
sample_2229.JPEG 0.741501 0.546633 0.988014
sample_223.JPEG -0.00316359 -0.00355297 -0.00433261
sample_2230.JPEG 0.654348 0.378269 0.990186
sample_2231.JPEG -0.0031852 -0.0035927 -0.00434021
sample_2232.JPEG -0.00313642 -0.00385316 -0.00428421
sample_2233.JPEG -0.00292238 -0.00353889 -0.00417973
sample_2234.JPEG -0.00337084 -0.00316178 -0.00460624
sample_2235.JPEG -0.00330604 -0.00352095 -0.00428745
sample_2236.JPEG 0.683494 0.112002 0.991088
sample_2237.JPEG -0.00323452 -0.00339963 -0.00443322
sample_2238.JPEG 0.183285 0.537662 0.997483
sample_2239.JPEG -0.00311666 -0.0034319 -0.00420058
sample_224.JPEG 0.510082 0.179502 0.990167
sample_2240.JPEG -0.00331809 -0.00315635 -0.00432349
sample_2241.JPEG 0.194813 0.391785 0.99553
sample_2242.JPEG -0.00327019 -0.00301006 -0.00444592
sample_2243.JPEG 0.765094 0.835799 0.99041
sample_2244.JPEG 0.782121 0.917181 0.983818
sample_2245.JPEG -0.00318742 -0.00347767 -0.00438039
sample_2246.JPEG 0.50064 0.572017 0.995425
sample_2247.JPEG 0.729062 0.403832 0.990157
sample_2248.JPEG -0.00325058 -0.00355086 -0.00446497
sample_2249.JPEG -0.00315867 -0.00340372 -0.00414797
sample_225.JPEG -0.00315909 -0.00310507 -0.00435651
sample_2250.JPEG 0.615744 0.970995 0.990253
sample_2251.JPEG -0.00319829 -0.0036719 -0.00455122
sample_2252.JPEG 0.799864 0.437816 0.988832
sample_2253.JPEG -0.00315507 -0.00377559 -0.00432098
sample_2254.JPEG 0.853819 0.699804 0.988153
sample_2255.JPEG 0.473353 0.0310718 0.989795
sample_2256.JPEG 0.374787 0.797313 0.995133
sample_2257.JPEG -0.00331311 -0.00355449 -0.00426372
sample_2258.JPEG -0.00323004 -0.00331656 -0.00409832
sample_2259.JPEG 0.451921 0.44696 0.992121
sample_226.JPEG -0.00322037 -0.00359985 -0.00449811
sample_2260.JPEG -0.00311667 -0.00288947 -0.00436222
sample_2261.JPEG 0.686604 0.0981371 0.991342
sample_2262.JPEG 0.338355 0.506396 0.993756
sample_2263.JPEG -0.00320257 -0.00316908 -0.00429044
sample_2264.JPEG -0.00291375 -0.00331088 -0.00454196
sample_2265.JPEG 0.750223 0.55014 0.989252
sample_2266.JPEG -0.00321679 -0.0032975 -0.00405308
sample_2267.JPEG 0.298485 0.704637 0.99588
sample_2268.JPEG 0.782431 0.873592 0.98685
sample_2269.JPEG -0.00301107 -0.00330711 -0.0045081
sample_227.JPEG 0.468248 0.606979 0.992629
sample_2270.JPEG -0.0031082 -0.00343811 -0.00470688
sample_2271.JPEG -0.00333778 -0.00320097 -0.00456739
sample_2272.JPEG -0.00334378 -0.00359498 -0.00456511
sample_2273.JPEG 0.298381 0.593996 0.993392
sample_2274.JPEG -0.00315229 -0.00357876 -0.00427048
sample_2275.JPEG 0.382865 0.049953 0.971395
sample_2276.JPEG -0.00304809 -0.0028436 -0.00444159
sample_2277.JPEG 0.65609 0.485767 0.998303
sample_2278.JPEG 0.0775273 -0.0106804 0.357479
sample_2279.JPEG -0.00304727 -0.00333026 -0.00408852
sample_228.JPEG -0.00320848 -0.00361503 -0.00437593
sample_2280.JPEG 0.417861 0.382636 0.990572
sample_2281.JPEG -0.00314851 -0.00357715 -0.00426245
sample_2282.JPEG 0.59099 0.289546 0.991056
sample_2283.JPEG -0.00315057 -0.00341193 -0.00426766
sample_2284.JPEG 0.799702 0.778625 0.982117
sample_2285.JPEG -0.00322263 -0.00356896 -0.00436706
sample_2286.JPEG 0.572334 0.284077 0.874151
sample_2287.JPEG -0.00323128 -0.0038213 -0.00452894
sample_2288.JPEG -0.00317714 -0.00373401 -0.0043882
sample_2289.JPEG -0.00305015 -0.00336429 -0.00432967
sample_229.JPEG -0.00314953 -0.00384518 -0.00429464
sample_2290.JPEG 0.143944 0.479425 1.00012
sample_2291.JPEG -0.00317225 -0.00364023 -0.0042736
sample_2292.JPEG 0.28094 0.843364 0.984116
sample_2293.JPEG -0.00323747 -0.0035542 -0.00398049
sample_2294.JPEG -0.00316379 -0.00372829 -0.00435988
sample_2295.JPEG 0.409828 0.124988 0.988857
sample_2296.JPEG -0.00322847 -0.00357691 -0.00435874
sample_2297.JPEG 0.629614 0.911699 0.983236
sample_2298.JPEG -0.00328741 -0.00298577 -0.00424204
sample_2299.JPEG 0.825375 0.187625 0.992956
sample_23.JPEG -0.00310399 -0.00310873 -0.00403471
sample_230.JPEG -0.00327609 -0.00355147 -0.00463096
sample_2300.JPEG 0.649473 0.0920292 0.995146
sample_2301.JPEG 0.527116 0.566683 0.996904
sample_2302.JPEG -0.003198 -0.0038849 -0.00415668
sample_2303.JPEG 0.434129 0.779095 0.997481
sample_2304.JPEG -0.00321062 -0.00357577 -0.00408716
sample_2305.JPEG 0.537675 0.203738 0.988807
sample_2306.JPEG 0.843784 0.47637 0.987597
sample_2307.JPEG 0.380267 0.274385 0.993103
sample_2308.JPEG -0.00318038 -0.00390886 -0.00445453
sample_2309.JPEG 0.332585 0.769154 0.995615
sample_231.JPEG 0.566315 0.455461 0.989983
sample_2310.JPEG -0.00310008 -0.00379197 -0.00405424
sample_2311.JPEG -0.00294336 -0.00345978 -0.00410512
sample_2312.JPEG 0.257126 0.310395 0.995266
sample_2313.JPEG -0.00307565 -0.00383021 -0.0038791
sample_2314.JPEG -0.00337491 -0.00301991 -0.00468259
sample_2315.JPEG 0.241848 0.764502 0.996635
sample_2316.JPEG -0.00318494 -0.00376494 -0.00436817
sample_2317.JPEG -0.00312591 -0.0038917 -0.00421011
sample_2318.JPEG -0.00314521 -0.00356215 -0.00423812
sample_2319.JPEG -0.00324491 -0.00305861 -0.0043867
sample_232.JPEG 0.226929 0.656971 0.993793
sample_2320.JPEG 0.328071 0.515183 0.99354
sample_2321.JPEG 0.380341 0.626961 0.995164
sample_2322.JPEG -0.00322135 -0.00342469 -0.00447327
sample_2323.JPEG -0.00311089 -0.00391854 -0.00440739
sample_2324.JPEG 0.716488 0.0153762 0.988757
sample_2325.JPEG 0.225432 0.36016 0.993348
sample_2326.JPEG 0.328257 0.602662 0.995038
sample_2327.JPEG -0.00325684 -0.00351781 -0.00427527
sample_2328.JPEG -0.00313361 -0.00377993 -0.00419271
sample_2329.JPEG -0.00327786 -0.00310037 -0.00442963
sample_233.JPEG -0.00322935 -0.00369841 -0.0044596
sample_2330.JPEG -0.00310515 -0.00334647 -0.00428802
sample_2331.JPEG 0.615953 0.715002 0.994092
sample_2332.JPEG 0.615199 0.789083 0.992387
sample_2333.JPEG -0.0031249 -0.00327116 -0.00462056
sample_2334.JPEG -0.00317922 -0.00397628 -0.00456296
sample_2335.JPEG 0.451884 0.165212 0.988573
sample_2336.JPEG -0.00315729 -0.00373879 -0.00429086
sample_2337.JPEG -0.00321207 -0.00360995 -0.00449786
sample_2338.JPEG -0.00355875 -0.00253679 -0.00411058
sample_2339.JPEG 0.825387 0.893148 0.984862
sample_234.JPEG -0.00317006 -0.00369918 -0.00423757
sample_2340.JPEG -0.00338883 -0.00330885 -0.00450501
sample_2341.JPEG -0.00313511 -0.00385259 -0.00428142
sample_2342.JPEG 0.527483 0.0975415 0.988031
sample_2343.JPEG 0.630662 0.0980196 0.993111
sample_2344.JPEG 0.343593 0.848789 0.993853
sample_2345.JPEG 0.525362 0.203434 0.989056
sample_2346.JPEG 0.614823 0.743982 0.998934
sample_2347.JPEG 0.48557 0.105358 0.988699
sample_2348.JPEG -0.00320294 -0.0035696 -0.00441604
sample_2349.JPEG -0.00315948 -0.00356819 -0.00426834
sample_235.JPEG -0.00313048 -0.00353845 -0.00410903
sample_2350.JPEG -0.00338026 -0.00323839 -0.00441994
sample_2351.JPEG -0.00317446 -0.00341608 -0.00404246
sample_2352.JPEG -0.00301721 -0.00328761 -0.00427571
sample_2353.JPEG 0.190029 0.454913 1.00191
sample_2354.JPEG 0.592542 0.0919977 0.994058
sample_2355.JPEG 0.549193 0.929678 0.98679
sample_2356.JPEG 0.728886 0.369407 0.993126
sample_2357.JPEG -0.00326014 -0.00266977 -0.00454418
sample_2358.JPEG 0.714632 0.318907 0.993725
sample_2359.JPEG -0.00311664 -0.00333462 -0.00426542
sample_236.JPEG 0.664278 0.430539 0.991029
sample_2360.JPEG 0.485125 0.174803 0.988363
sample_2361.JPEG -0.00324262 -0.00367695 -0.00449989
sample_2362.JPEG 0.44873 0.876039 0.991495
sample_2363.JPEG -0.00319828 -0.00318921 -0.0044598
sample_2364.JPEG -0.00334419 -0.00311394 -0.00417599
sample_2365.JPEG -0.00290697 -0.00391667 -0.00423861
sample_2366.JPEG -0.00321924 -0.00370473 -0.00435692
sample_2367.JPEG -0.00313672 -0.00383964 -0.00426748
sample_2368.JPEG 0.440973 0.601615 0.993131
sample_2369.JPEG 0.309128 0.557451 0.993912
sample_237.JPEG -0.00331104 -0.00264942 -0.00438105
sample_2370.JPEG -0.00336863 -0.00307103 -0.00421537
sample_2371.JPEG 0.389718 0.532455 0.995221
sample_2372.JPEG -0.00321031 -0.00329481 -0.00403941
sample_2373.JPEG 0.564919 0.3577 0.995919
sample_2374.JPEG 0.580647 0.450845 0.994638
sample_2375.JPEG -0.00316882 -0.0033909 -0.00434405
sample_2376.JPEG 0.75872 0.799822 0.993364
sample_2377.JPEG 0.540783 0.145216 0.990651
sample_2378.JPEG 0.153975 0.280964 0.998688
sample_2379.JPEG -0.00310739 -0.00337647 -0.0046497
sample_238.JPEG -0.00325066 -0.00391415 -0.00430117
sample_2380.JPEG 0.482528 0.458575 0.990689
sample_2381.JPEG 0.482045 0.395947 0.99327
sample_2382.JPEG -0.00312691 -0.00356799 -0.00421666
sample_2383.JPEG 0.461783 0.394921 0.991447
sample_2384.JPEG -0.0032045 -0.00375971 -0.00439228
sample_2385.JPEG -0.00328675 -0.00335984 -0.00443501
sample_2386.JPEG 0.839941 0.324357 0.993326
sample_2387.JPEG -0.00316383 -0.00368501 -0.00406575
sample_2388.JPEG -0.00311652 -0.00397814 -0.00397034
sample_2389.JPEG -0.00318427 -0.00298525 -0.00412178
sample_239.JPEG 0.605961 0.0561045 0.99143
sample_2390.JPEG -0.0031603 -0.00372679 -0.00435247
sample_2391.JPEG -0.00333524 -0.00306322 -0.00436608
sample_2392.JPEG 0.304356 0.94482 0.987829
sample_2393.JPEG -0.00322579 -0.0037825 -0.0044548
sample_2394.JPEG 0.237209 0.535409 0.995347
sample_2395.JPEG -0.00313171 -0.00317944 -0.00437364
sample_2396.JPEG -0.00328039 -0.00276452 -0.00442889
sample_2397.JPEG -0.00328205 -0.00246646 -0.0043286
sample_2398.JPEG 0.765592 0.0283317 0.990115
sample_2399.JPEG -0.00323176 -0.00365016 -0.00422161
sample_24.JPEG -0.00331558 -0.00369516 -0.00453712
sample_240.JPEG -0.00347409 -0.00230949 -0.00406822
sample_2400.JPEG -0.00317878 -0.00343354 -0.00428702
sample_2401.JPEG -0.00320983 -0.00396478 -0.00446523
sample_2402.JPEG 0.436567 0.096037 0.987366
sample_2403.JPEG 0.863534 0.247485 0.994458
sample_2404.JPEG -0.00307879 -0.00352997 -0.00424666
sample_2405.JPEG 0.415157 0.219261 0.991742
sample_2406.JPEG -0.00320461 -0.00356096 -0.00447298
sample_2407.JPEG -0.00316322 -0.00335732 -0.00420701
sample_2408.JPEG 0.78789 0.151339 0.992159
sample_2409.JPEG -0.00326387 -0.0032867 -0.00419088
sample_241.JPEG -0.00318479 -0.00347657 -0.00437481
sample_2410.JPEG -0.0030636 -0.00349307 -0.00438135
sample_2411.JPEG 0.86583 0.252369 0.994955
sample_2412.JPEG -0.00312825 -0.00355496 -0.00420217
sample_2413.JPEG -0.00317685 -0.00312195 -0.00462935
sample_2414.JPEG -0.00334468 -0.00337428 -0.00440481
sample_2415.JPEG 0.683044 0.588247 0.98879
sample_2416.JPEG -0.00317647 -0.00330435 -0.00403605
sample_2417.JPEG -0.00313648 -0.00386933 -0.00418637
sample_2418.JPEG 0.37478 0.467656 0.992946
sample_2419.JPEG 0.530222 0.55204 0.995238
sample_242.JPEG 0.319052 0.403393 0.993129
sample_2420.JPEG -0.00315191 -0.00356497 -0.00425231
sample_2421.JPEG -0.0032497 -0.00253465 -0.00426099
sample_2422.JPEG 0.479762 0.723203 0.997111
sample_2423.JPEG -0.00328976 -0.00312965 -0.00426032
sample_2424.JPEG 0.517438 0.673309 0.99703
sample_2425.JPEG 0.382619 0.5361 0.991731
sample_2426.JPEG -0.00307943 -0.00354706 -0.00402409
sample_2427.JPEG -0.00318756 -0.00356602 -0.00403851
sample_2428.JPEG -0.00315252 -0.00357885 -0.00427092
sample_2429.JPEG 0.861794 0.226968 0.995757
sample_243.JPEG 0.74075 0.611373 0.990266
sample_2430.JPEG 0.639802 0.917242 0.983617
sample_2431.JPEG -0.00328805 -0.00356245 -0.00437144
sample_2432.JPEG -0.00326178 -0.0035984 -0.00428258
sample_2433.JPEG 0.636364 0.420498 0.998248
sample_2434.JPEG 0.654969 0.0394692 0.993017
sample_2435.JPEG -0.00320101 -0.00310408 -0.00447823
sample_2436.JPEG 0.31236 0.887104 0.995031
sample_2437.JPEG -0.00331894 -0.00351276 -0.00429731
sample_2438.JPEG -0.00324593 -0.00363662 -0.00444586
sample_2439.JPEG 0.712123 0.263751 0.993434
sample_244.JPEG 0.195228 0.44239 1.00038
sample_2440.JPEG 0.807599 0.846907 0.986932
sample_2441.JPEG 0.306757 0.143401 0.99156
sample_2442.JPEG 0.433326 0.931732 0.993959
sample_2443.JPEG -0.00319148 -0.00371104 -0.00441646
sample_2444.JPEG -0.00337558 -0.00295769 -0.00443663
sample_2445.JPEG -0.0032308 -0.00299565 -0.00440901
sample_2446.JPEG 0.54737 0.128921 0.989693
sample_2447.JPEG -0.00319725 -0.00374265 -0.00443086
